         13633529 function calls (13507492 primitive calls) in 14.321 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/scipy/sparse/linalg/_eigen/lobpcg/__init__.py:1(<module>)
      784    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/types.py:116(__init__)
        7    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/module.py:56(__str__)
      446    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/types.py:445(elements)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/cpython/heapq.py:4(<module>)
        7    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/codegen.py:569(create_ir_module)
        7    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/inspect.py:1129(getfullargspec)
       34    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/builder.py:629(select)
      176    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/byteflow.py:1740(append)
       42    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/models.py:651(set)
      808    0.000    0.000    0.000    0.000 {method 'get_size' of 'pygame.surface.Surface' objects}
        3    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/transforms.py:524(find_setupwiths)
       10    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:1019(make_tuple)
      808    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/asyncio/base_events.py:679(__del__)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/stencils/stencilparfor.py:44(run)
     4668    0.000    0.000    0.000    0.000 {function _typedict.__getitem__ at 0x1041c4820}
      149    0.000    0.000    0.000    0.000 {method 'sort' of 'list' objects}
      228    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:461(<listcomp>)
     1958    0.000    0.000    0.000    0.000 {built-in method sys.intern}
       14    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:1001(make_array)
   576/36    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/controlflow.py:640(_dfs_rec)
     1038    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/ffi.py:339(detach)
      266    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/npydecl.py:70(<listcomp>)
       60    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/containers.py:170(_make_homogeneous_tuple)
       29    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:1027(_get_shape)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/arraymath.py:4043(_gen_np_machar)
      213    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir.py:1171(define)
      393    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:940(<listcomp>)
      228    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/traceback.py:216(clear_frames)
       13    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/pythonapi.py:169(__init__)
      109    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir.py:1109(__repr__)
      266    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/npydecl.py:53(<listcomp>)
      190    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:533(_validate_timestamp_pyc)
       28    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/cpython/numbers.py:1256(literal_int_to_number)
      226    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/targetconfig.py:69(__init__)
      370    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pathlib.py:731(__str__)
      188    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir.py:1279(find_exprs)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/parfor.py:1997(run)
     1287    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       92    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/event.py:436(on_exit)
     3686    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
        3    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/transforms.py:529(find_ranges)
      209    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typeinfer.py:520(<listcomp>)
       27    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/targets.py:150(get_pointee_abi_size)
      380    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/warnings.py:477(__exit__)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/cpython/rangeobj.py:43(range2_impl)
       31    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/packer.py:167(__init__)
      301    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir.py:593(<genexpr>)
        5    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/ufunc/wrappers.py:604(__init__)
        3    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:1081(_get_function_type)
     3342    0.000    0.000    0.000    0.000 {method 'release' of '_thread.RLock' objects}
        6    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:1023(_resolve)
       27    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/value.py:212(type)
     2413    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/abstract.py:93(__init__)
        2    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/tokenize.py:295(detect_encoding)
       46    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/module.py:215(_get_metadata_lines)
       22    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/models.py:460(as_argument)
       36    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/builder.py:858(ret)
        4    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typed_passes.py:543(run_pass)
        6    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/pythonapi.py:324(err_set_none)
       25    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/sre_compile.py:536(_compile_info)
        9    0.000    0.000    0.000    0.000 {built-in method builtins.compile}
      419    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/abstract.py:127(__ne__)
        2    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/options.py:30(parse_as_flags)
      155    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/byteflow.py:181(_run_handle_exception)
        8    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/pythonapi.py:1319(if_object_ok)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/ufunc/parallel.py:345(_check_tbb_version_compatible)
       40    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typed_passes.py:759(select_template)
      380    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap_external>:68(_path_split)
      443    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir.py:1100(__init__)
      983    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/ffi.py:322(__init__)
  577/550    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/types.py:127(__eq__)
      142    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir.py:1200(get_or_define)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/ctypes/__init__.py:340(__init__)
       31    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/packer.py:170(_build_unflatten_code)
      248    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/misc.py:124(__init__)
       12    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/binding/passmanagers.py:643(add_target_library_info)
       84    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/models.py:101(<listcomp>)
       12    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/npytypes.py:444(__init__)
       14    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/removerefctpass.py:51(valid_input)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/random/generator_core.py:1(<module>)
      505    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/importlib/metadata.py:437(is_egg)
       82    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/np/npyimpl.py:738(register_ufunc_kernel)
       12    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/ctypes/__init__.py:48(create_string_buffer)
      981    0.000    0.000    0.000    0.000 {built-in method builtins.min}
        3    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:401(apply)
        3    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ssa.py:102(_iterated_domfronts)
        2    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/tokenize.py:319(read_or_stop)
      555    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/pathlib.py:292(splitroot)
      208    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:521(descr)
        2    0.000    0.000    0.000    0.000 {method 'readline' of '_io.BufferedReader' objects}
      228    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/context.py:408(_get_global_type)
        2    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/typeof.py:240(_typeof_ndarray)
     1192    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:356(replace_name)
       14    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/lowering.py:832(fold_call_args)
        6    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/cpython/numbers.py:44(int_sub_impl)
     1803    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/transforms.py:37(visit_Instruction)
       25    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/byteflow.py:1882(get_outgoing_states)
       12    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/extending.py:272(make_attribute_wrapper)
       23    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/interpreter.py:2763(_binop)
       63    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:419(__init__)
       10    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/types/abstract.py:177(__call__)
 1185/513    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/packer.py:144(rec)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/collections.py:1(<module>)
       11    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/models.py:518(__init__)
       34    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/instructions.py:316(__init__)
       72    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/utils.py:628(unified_function_type)
     1508    0.000    0.000    0.000    0.000 <frozen importlib._bootstrap>:231(_verbose_message)
      510    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/typing/templates.py:37(__init__)
       23    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:608(_get_shape)
        7    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/extending.py:190(decorate)
        4    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/ir_utils.py:2031(raise_on_unsupported_feature)
      370    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/configparser.py:618(<genexpr>)
        1    0.000    0.000    0.000    0.000 {built-in method _ctypes.dlopen}
   133/31    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/packer.py:175(rec)
       52    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/values.py:31(_escape_string)
     1079    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/sre_parse.py:164(__getitem__)
        4    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/base.py:658(get_return_value)
      236    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/extending.py:222(overload_method)
       11    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/parfors/array_analysis.py:3112(_gen_shape_call)
      336    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/llvmlite/ir/values.py:498(__eq__)
        1    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/pythonapi.py:132(read_const)
      808    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/_weakrefset.py:53(_commit_removals)
     1740    0.000    0.000    0.000    0.000 {method 'update' of 'dict' objects}
       38    0.000    0.000    0.000    0.000 /Users/adam/.pyenv/versions/3.9.2/lib/python3.9/site-packages/numba/core/datamodel/models.py:709(traverse)
